Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
HDFC.NS,,,,,,,,,,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,HDFC.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH.NS,,Information Technology Services,Technology,,1,2,1,1,1,86400,2,1820.55,1835.0,1820.2,1839.55,1820.55,1835.0,1820.2,1839.55,48.0,0.026400002,1729555200,0.871,2.78,0.628,29.58038,26.189299,1841114,1841114,2620377,2038533,2038533,4974158282752,1235.0,1897.0,364.30045,1818.292,1606.7032,0.645,0.00035428852,4971614961664,0.14677,1009674174,2708720128,0.61323,0.25386998,2708720128,3.035,605.0576,0.091,62.08,70.24,0.402704,12.0,1729555200,NSI,EQUITY,HCLTECH.NS,HCL TECHNOLOGIES LTD,HCL Technologies Limited,1836.35,2300.0,1449.0,1872.186,1900.0,2.62791,hold,43,3228000000,1.192,2814000128,690000000,2.435,2.736,13653999616,8.393,5.039,0.13455,0.24864,1906249984,2520999936,0.098,0.068,0.35294,0.20608999,0.18577999
LT.NS,,Engineering & Construction,Industrials,54303,5,6,8,1,7,86400,2,3505.9,3530.0,3452.45,3530.55,3505.9,3530.0,3452.45,3530.55,28.0,0.008,1718841600,0.28530002,1.2,0.717,35.484364,24.88334,1510380,1510380,2161128,1408466,1408466,4790265315328,3035.0,3919.9,1.9737364,3579.768,3589.392,28.0,0.007986537,5665353367552,0.05573,1139546784,1375129984,0.14220001,0.49216,1383590016,648.865,5.368605,0.054,98.17,104.42,0.14054191,28.0,1718841600,NSI,EQUITY,LT.NS,LARSEN & TOUBRO LTD.,Larsen & Toubro Limited,3483.5,4550.0,2946.0,4037.182,4100.0,1.57576,buy,33,554390978560,403.144,282901610496,1261834862592,0.546,1.173,2427003600896,119.062,1765.484,0.045679998,0.16102,175528574976,143537602560,0.077,0.201,0.36333,0.116560005,0.10278
SUNPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,43000,7,4,3,5,4,86400,2,1777.25,1772.0,1758.05,1791.45,1777.25,1772.0,1758.05,1791.45,13.5,0.0076,1720742400,0.2928,0.95,0.547,38.670433,32.179935,2014330,2014330,1897337,1743749,1743749,4270807580672,1184.5,1960.35,8.489365,1858.336,1662.5754,,,4088156651520,0.21972999,1035114634,2399330048,0.55097,0.2631,2399330048,288.721,6.165121,0.28,46.03,32.68,0.4889791,5.0,1720742400,NSI,EQUITY,SUNPHARMA.NS,SUN PHARMACEUTICAL IND L,Sun Pharmaceutical Industries Limited,1780.0,2450.0,1600.0,2043.3243,2094.0,1.75676,buy,37,201221898240,84.059,138017406976,25719500800,1.916,2.672,503077404672,3.707,209.894,0.08541001,0.16771,77989175296,127154700288,0.283,0.09,0.77605003,0.27435,0.23963
BAJFINANCE.NS,,Credit Services,Financial Services,,8,5,4,8,5,86400,2,6595.3,6614.0,6451.0,6614.0,6595.3,6614.0,6451.0,6614.0,36.0,0.0055,1718928000,0.14479999,0.24,1.048,26.004063,18.915407,1100916,1100916,1193760,767637,767637,4002877538304,6187.8,7830.0,11.695385,7110.382,6951.4517,36.0,0.0054584327,6478040137728,0.44922,258677249,618489984,0.54955,0.25139,619099008,1403.263,4.6075826,0.126,248.64,,-0.07907218,36.0,1718928000,NSI,EQUITY,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Bajaj Finance Limited,6465.65,10000.0,5700.0,8059.2583,8150.0,1.93103,buy,31,124034998272,200.516,,2581427650560,5.378,5.378,342261301248,290.321,554.982,0.04145,0.20686,,-729231917056,0.104,0.163,0.93649,,0.59731996
TATAMTRDVR.NS,,Auto Manufacturers,Consumer Cyclical,91496,,,,,,86400,2,768.65,745.8,740.6,774.45,768.65,745.8,740.6,774.45,3.1,0.004,1718064000,0.0591,2.02,1.678,8.635382,17.781937,11048804,11048804,798466,,,3725041074176,457.05,804.3,0.83946526,768.65,702.222,,,3581168058368,0.07609,2262900518,508503008,0.09694,0.17828,4901369856,221.588,3.4297886,0.738,88.01,42.74,0.6782751,3.1,1718064000,NSI,EQUITY,TATAMTRDVR.NS,TATA MOTORS DVR  A  ORD,Tata Motors Limited,760.0,203.0,203.0,203.0,203.0,3.0,hold,1,592166387712,154.522,511051988992,1120443695104,,,4437397471232,117.15,1157.912,,,,,,0.057,0.44472998,0.11517,0.097270004
NTPC.NS,,Utilities - Regulated Electric,Utilities,20074,3,8,3,4,5,86400,2,366.7,363.7,354.8,364.35,366.7,363.7,354.8,364.35,11.25,0.0307,1730332800,0.44419998,3.82,0.463,18.08786,13.871389,21274133,21274133,15599004,15091700,15091700,3453468803072,253.0,448.45,1.8803669,410.719,378.85324,10.25,0.027952004,5841270341632,0.120179996,4494113853,9696669696,0.52671003,0.36214,9696669696,173.535,2.0523236,0.143,19.69,24.09,0.4027176,2.5,1730332800,NSI,EQUITY,NTPC.NS,NTPC LTD,NTPC Limited,356.15,500.0,280.0,446.2,460.0,1.76923,buy,25,78724300800,8.119,502551609344,2420094795776,0.463,0.926,1836593053696,139.959,189.407,0.04476,0.13656001,-149665693696,470758195200,0.143,-0.006,0.42235002,0.27363002,0.16645001
AXISBANK.NS,,Banks - Regional,Financial Services,104633,1,1,7,10,2,86400,2,1133.95,1138.0,1115.75,1152.0,1133.95,1138.0,1115.75,1152.0,1.0,0.00090000004,1720742400,0.0111,1.03,0.944,12.684,10.849048,8126146,8126146,8649744,8571999,8571999,3528186920960,995.7,1339.65,5.284596,1185.415,1159.7188,1.0,0.00088187313,4887408541696,0.41832,2739610087,3094350080,0.02031,0.68331003,3097210112,557.714,2.0425344,0.193,89.81,,0.12954879,1.0,1720742400,NSI,EQUITY,AXISBANK.NS,AXIS BANK LIMITED,Axis Bank Limited,1139.15,1590.0,1107.0,1357.4419,1360.0,1.52381,buy,43,892193079296,288.587,,2252174524416,,,667636072448,,216.263,0.01918,0.17764999,,-974622818304,0.188,0.102,,,0.47516
MARUTI.NS,,Auto Manufacturers,Consumer Cyclical,18228,3,6,5,8,5,86400,2,10959.3,10921.15,10770.0,10958.2,10959.3,10921.15,10770.0,10958.2,125.0,0.0114,1722556800,0.28030002,0.83,0.652,24.350843,19.416248,540191,540191,580453,489340,489340,3414872555520,9737.65,13680.0,2.3516366,12054.386,12268.491,,,3379984859136,0.09656,131416090,314403008,0.5819,0.30135,314403008,2834.796,3.8314753,-0.176,446.04,521.85,0.03288436,125.0,1722556800,NSI,EQUITY,MARUTI.NS,MARUTI SUZUKI INDIA LTD.,Maruti Suzuki India Limited,10861.45,16600.0,10800.0,13342.279,13407.0,1.80952,buy,43,36439998464,115.903,199318994944,1584000000,0.348,0.866,1452125978624,0.178,4618.617,0.086339995,0.18101,24424624128,138483007488,-0.208,0.01,0.2915,0.13726,0.09648
KOTAKBANK.NS,,Banks - Regional,Financial Services,116000,8,2,4,1,1,86400,2,1727.75,1715.1,1703.75,1740.75,1727.75,1715.1,1703.75,1740.75,2.0,0.0011999999,1721347200,0.0182,0.06,0.562,15.833561,16.705847,3294004,3294004,4346310,3142203,3142203,3453632643072,1543.85,1942.0,4.6104155,1804.981,1765.4065,,,3763394052096,0.29495,1437265962,1988160000,0.28878,0.45468,2027680000,740.965,2.3443751,0.131,109.71,,-0.003956437,2.0,1721347200,NSI,EQUITY,KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Limited,1737.1,2300.0,1603.0,1994.425,2007.5,2.23077,buy,40,461008404480,231.873,,770709520384,,,749093584896,,376.837,0.0298,0.16479999,,-509083713536,0.13,0.211,,,0.35261002
M&M.NS,,Auto Manufacturers,Consumer Cyclical,260000,3,4,7,1,4,86400,2,2948.95,2962.5,2918.0,2974.0,2948.95,2962.5,2918.0,2974.0,21.1,0.0072000003,1720137600,0.2086,0.94,1.071,29.02867,23.21758,3821763,3821763,3437566,3515066,3515066,3519653609472,1542.15,3222.1,2.3875575,2946.333,2560.5403,,,4277921644544,0.08049,839108798,1198690048,0.22972,0.54405,1241340032,632.146,4.644892,0.351,101.15,,0.890452,21.1,1720137600,NSI,EQUITY,M&M.NS,MAHINDRA & MAHINDRA LTD,Mahindra & Mahindra Limited,2936.25,3700.0,2700.0,3383.4055,3420.0,1.40541,strong_buy,37,302525415424,271.257,268166807552,1192247558144,0.451,1.312,1474164948992,145.663,1322.415,0.06309,0.17017001,5433699840,-29359599616,0.349,0.102,0.40423,0.18191,0.16823
ONGC.NS,,Oil & Gas Integrated,Energy,25847,10,7,1,8,7,86400,2,248.0,248.0,240.8,248.0,248.0,248.0,240.8,248.0,18.25,0.0736,1731974400,0.375,4.94,0.653,7.414268,5.633286,16185588,16185588,15861836,14611695,14611695,3046319587328,188.15,345.0,0.50425404,276.666,285.25024,12.5,0.050403226,4797723836416,0.06802,3871613464,12580299776,0.69189,0.21792999,12587799552,280.175,0.8642813,-0.252,32.66,35.73,0.28223455,6.0,1731974400,NSI,EQUITY,ONGC.NS,OIL AND NATURAL GAS CORP.,Oil and Natural Gas Corporation Limited,242.15,430.0,215.0,312.3793,310.0,2.0,buy,29,433821712384,34.503,833407090688,1914893238272,0.394,0.892,6041239552000,50.462,480.218,0.0482,0.12048,-91077468160,833539145728,-0.252,0.078,0.18372999,0.13795,0.07767
TATAMOTORS.NS,,Auto Manufacturers,Consumer Cyclical,91496,5,6,8,5,7,86400,2,783.2,784.95,766.25,785.95,783.2,784.95,766.25,785.95,3.0,0.0038,1718064000,0.033299997,1.11,1.618,8.591651,10.524522,14190898,14190898,13717046,16482787,16482787,3234731655168,671.25,1179.0,0.73506474,890.426,976.06226,,,3298502639616,0.07576,1874246759,3680989952,0.44142,0.24952999,4180049920,293.845,2.633531,-0.112,90.07,,0.14865673,3.0,1718064000,NSI,EQUITY,TATAMOTORS.NS,TATA MOTORS LIMITED,Tata Motors Limited,773.85,1300.0,767.0,982.4194,968.0,2.12903,buy,31,535179984896,155.607,485882986496,1065489989632,0.491,0.939,4400607657984,95.362,1279.507,0.061079998,0.39181,118380339200,602283573248,,-0.035,0.45356,0.110410005,0.07129
ULTRACEMCO.NS,,Building Materials,Basic Materials,23670,8,10,7,8,10,86400,2,10769.55,10555.0,10555.0,11005.85,10769.55,10555.0,10555.0,11005.85,70.0,0.0064999997,1722297600,0.3082,0.42,0.555,48.20828,32.92297,256824,256824,290708,245426,245426,3158721429504,8545.05,12138.0,4.457492,11315.996,10719.998,,,3275325177856,0.09246001,109112879,288204992,0.61441004,0.21684,288340000,2128.964,5.145624,-0.36,227.24,137.04,0.28034055,70.0,1722297600,NSI,EQUITY,ULTRACEMCO.NS,ULTRATECH CEMENT LIMITED,UltraTech Cement Limited,10954.85,13750.0,6900.0,11847.308,12063.0,1.89744,buy,39,65976201216,228.894,122346799104,169638494208,0.386,0.838,708631986176,27.025,2458.684,0.05631,0.11017,-11564749824,103667097600,-0.36,-0.024,0.57730997,0.17265,0.071279995
ADANIENT.NS,,Thermal Coal,Energy,8676,7,8,1,10,7,86400,2,2821.5,2539.35,2155.05,2539.35,2821.5,2539.35,2155.05,2539.35,1.3,0.0005,1718323200,0.027999999,0.65,0.879,46.909775,30.945225,21789934,21789934,1590784,3297076,3297076,2520325029888,2155.05,3743.9,2.4634027,2965.999,3087.832,,,3360839696384,0.0541,270065271,1154179968,0.78564,0.14632,1183869952,334.151,6.5349197,6.645,46.55,,-0.018782735,1.3,1718323200,NSI,EQUITY,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2183.65,4710.0,3800.0,4255.0,4255.0,,none,2,66934398976,56.952,130348900352,804272472064,0.26,0.695,1023107203072,168.936,882.541,0.03809,0.1364,-170900307968,78020796416,6.41,0.004,0.48720002,0.1274,0.117589995
POWERGRID.NS,,Utilities - Regulated Electric,Utilities,8316,5,10,5,4,8,86400,2,315.05,316.0,313.0,326.75,315.05,316.0,313.0,326.75,15.75,0.05,1731542400,0.6709,5.16,0.389,19.445107,17.610067,25404097,25404097,14206990,15504921,15504921,3031065427968,208.25,366.25,6.6163363,329.683,316.483,11.75,0.03729567,4202117988352,0.34296,4312979825,9300599808,0.51358,0.34964,9300599808,99.026,3.2910547,0.003,16.76,21.27,0.54858637,4.5,1731542400,NSI,EQUITY,POWERGRID.NS,POWER GRID CORP. LTD.,Power Grid Corporation of India Limited,325.9,426.0,232.0,337.45456,353.5,2.5,buy,22,89554296832,9.633,399302688768,1261904592896,0.567,0.812,458118397952,137.073,49.261,0.06717,0.17559999,72756363264,352457883648,0.005,0.001,0.97975,0.87161005,0.56831
TITAN.NS,,Luxury Goods,Consumer Cyclical,8680,4,7,7,5,7,86400,2,3224.7,3225.0,3148.35,3233.95,3224.7,3225.0,3148.35,3233.95,11.0,0.0034,1719446400,0.3007,0.3,0.517,87.224205,57.354855,1582135,1582135,1158174,1192610,1192610,2819428188160,3055.65,3886.95,5.1772523,3453.747,3491.5193,11.0,0.00341117,3002372194304,0.05962,355812594,887044992,0.58638,0.20409,888201984,109.807,28.945786,-0.231,36.44,56.18,-0.06432241,11.0,1719446400,NSI,EQUITY,TITAN.NS,TITAN COMPANY LIMITED,Titan Company Limited,3178.45,5000.0,2758.0,3678.5757,3600.0,2.33333,buy,33,32280000512,36.407,48919998464,216480006144,0.186,1.312,544580009984,222.35,613.971,0.0801,0.29215,-32992499712,24259999744,-0.231,0.16,0.21975,0.089829996,0.07328
BAJAJ-AUTO.NS,,Auto Manufacturers,Consumer Cyclical,6192,9,4,8,1,6,86400,2,9545.7,9473.5,9414.35,9554.0,9545.7,9473.5,9414.35,9554.0,80.0,0.0084,1718323200,0.305,2.47,1.047,36.20814,25.17214,282156,282156,617312,348109,348109,2654556389376,5900.0,12774.0,5.287345,10937.761,9711.735,,,2623675039744,0.14682001,108649717,279257984,0.58757,0.15455,279280000,1111.31,8.552969,-0.314,262.51,171.22,0.6027857,80.0,1718323200,NSI,EQUITY,BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Bajaj Auto Limited,9505.0,14000.0,7225.0,11085.269,11446.0,3.04651,hold,41,77129703424,276.688,111616999424,51185500160,0.995,1.525,502058483712,16.523,1787.351,0.16375,0.24445,48749400064,27088900096,-0.304,0.218,0.31237,0.22232,0.21651
ADANIPORTS.NS,,Marine Shipping,Industrials,3129,3,8,1,1,4,86400,2,1289.65,1160.7,995.65,1160.7,1289.65,1160.7,995.65,1160.7,6.0,0.0047,1718323200,0.1263,0.5,0.584,23.486095,19.254824,46922365,46922365,2688450,7389027,7389027,2407800242176,785.0,1621.4,8.648726,1380.504,1395.7896,,,2858033348608,0.35222,844842535,2160140032,0.59598,0.21438,2161149952,264.719,4.2106915,0.399,47.46,33.42,0.40110612,6.0,1718323200,NSI,EQUITY,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1114.65,2000.0,1616.0,1741.4,1738.0,1.4,strong_buy,15,73401196544,33.984,166432702464,504850186240,0.716,1.136,278399385600,85.449,128.887,0.06685,0.17819999,41418551296,154786299904,0.764,0.063,0.66535,0.59782004,0.46587002
COALINDIA.NS,,Thermal Coal,Energy,228861,9,7,1,4,5,86400,2,412.25,413.05,404.15,413.9,412.25,413.05,404.15,413.9,41.25,0.1001,1730764800,0.4356,8.96,0.244,6.9354286,6.5255804,14140699,14140699,8727917,8429141,8429141,2502068273152,332.1,543.55,1.8860437,467.729,473.73224,26.0,0.063068524,2217302294528,0.27193,2270666927,6162729984,0.63137,0.25463,6162729984,156.171,2.5997143,-0.075,58.54,25.43,0.21995187,15.75,1730764800,NSI,EQUITY,COALINDIA.NS,COAL INDIA LTD,Coal India Limited,406.0,614.0,180.0,523.9583,543.5,1.92,buy,24,370303696896,60.117,472389713920,78161600512,1.032,1.809,1326622703616,8.053,215.284,0.10689,0.43018,115140083712,250836598784,-0.074,-0.09,0.8557,0.35608003,0.24639
WIPRO.NS,,Information Technology Services,Technology,234000,1,3,9,4,3,86400,2,562.0,562.0,555.3,567.6,562.0,562.0,555.3,567.6,1.0,0.0018000001,1706054400,0.0446,0.51,0.708,24.85058,22.04135,5836025,5836025,7835978,6831866,6831866,2911554764800,393.1,583.2,3.2832592,547.491,508.9575,,,2594359214080,0.13239999,1509992497,5225800192,0.72971,0.12335,5227219968,156.608,3.5576088,0.213,22.42,25.28,0.4069444,1.0,1706054400,NSI,EQUITY,WIPRO.NS,WIPRO LTD,Wipro Limited,557.15,670.0,425.0,530.2683,530.0,3.53659,underperform,41,511609012224,97.908,166265995264,192822001664,2.564,2.693,886787997696,23.511,169.791,0.076469995,0.15557,122917126144,182718005248,0.214,-0.01,0.30152,0.18749,0.16835
