Symbol,Market Cap,industry,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,earningsQuarterlyGrowth,trailingEps,forwardEps,52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,shortName,longName,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
HCLTECH.NS,,Information Technology Services,Technology,,1,2,1,1,1,86400,2,1840.9,1842.0,1833.95,1872.3,1840.9,1842.0,1833.95,1872.3,48.0,0.025999999,1729555200,0.871,2.81,0.628,29.85059,26.356161,2482253,2482253,2593184,2866915,2866915,5005850443776,1235.0,1919.95,366.62155,1829.856,1613.1687,0.645,0.00035037208,5003307122688,0.14677,1009674174,2708720128,0.61320996,0.25413,2708720128,3.035,608.91266,0.091,61.91,70.24,0.3812549,12.0,1729555200,NSI,EQUITY,HCLTECH.NS,HCL TECHNOLOGIES LTD,HCL Technologies Limited,1848.05,2300.0,1449.0,1878.3096,1920.0,2.57143,hold,42,3228000000,1.192,2814000128,690000000,2.435,2.736,13653999616,8.393,5.039,0.13455,0.24864,1906249984,2520999936,0.098,0.068,0.35294,0.20608999,0.18577999
LT.NS,,Engineering & Construction,Industrials,54303,4,6,8,1,6,86400,2,3666.05,3635.1,3635.1,3750.0,3666.05,3635.1,3635.1,3750.0,28.0,0.0075,1718841600,0.28530002,1.19,0.717,37.880608,26.606997,2094187,2094187,2174607,2021115,2021115,5122084044800,3175.05,3919.9,2.110456,3576.849,3599.6567,28.0,0.007637648,5997181009920,0.05573,1139546784,1375129984,0.16354999,0.48147,1376579968,648.865,5.7404857,0.054,98.33,104.42,0.12411165,28.0,1718841600,NSI,EQUITY,LT.NS,LARSEN & TOUBRO LTD.,Larsen & Toubro Limited,3724.8,4550.0,2946.0,4037.182,4100.0,1.57576,buy,33,554390978560,403.144,282901610496,1261834862592,0.546,1.173,2427003600896,119.062,1765.484,0.045679998,0.16102,175528574976,143537602560,0.077,0.201,0.36333,0.116560005,0.10278
SUNPHARMA.NS,,Drug Manufacturers - Specialty & Generic,Healthcare,43000,6,4,3,6,3,86400,2,1734.25,1742.9,1739.2,1795.8,1734.25,1742.9,1739.2,1795.8,13.5,0.0076,1720742400,0.2928,0.96,0.547,38.606113,32.19621,2427496,2427496,1896353,2123423,2123423,4272966860800,1208.55,1960.35,8.493657,1848.132,1669.2352,,,4090311213056,0.21972999,1035114634,2399330048,0.55097,0.26342,2399330048,288.721,6.1682386,0.28,46.13,32.68,0.44653368,5.0,1720742400,NSI,EQUITY,SUNPHARMA.NS,SUN PHARMACEUTICAL IND L,Sun Pharmaceutical Industries Limited,1780.9,2450.0,1600.0,2043.3243,2094.0,,none,37,201221898240,84.059,138017406976,25719500800,1.916,2.672,503077404672,3.707,209.894,0.08541001,0.16771,77989175296,127154700288,0.283,0.09,0.77605003,0.27435,0.23963
BAJFINANCE.NS,,Credit Services,Financial Services,,7,4,5,8,4,86400,2,6509.4,6519.0,6510.35,6609.0,6509.4,6519.0,6510.35,6609.0,36.0,0.0055,1718928000,0.14479999,0.24,1.048,26.454922,19.269953,709536,709536,1139077,910675,910675,4068081926144,6187.8,7830.0,11.885895,7003.665,6949.4346,36.0,0.0055304635,6546237947904,0.44922,258677249,618489984,0.54955,0.25142,618635008,1403.263,4.6861496,0.126,248.57,,-0.112282574,36.0,1718928000,NSI,EQUITY,BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Bajaj Finance Limited,6575.9,10000.0,5700.0,8034.567,8135.0,1.96429,buy,30,124034998272,200.516,,2581427650560,5.378,5.378,342261301248,290.321,554.982,0.04145,0.20686,,-729231917056,0.104,0.163,0.93649,,0.59731996
TATAMTRDVR.NS,,Auto Manufacturers,Consumer Cyclical,91496,,,,,,86400,2,768.65,745.8,740.6,774.45,768.65,745.8,740.6,774.45,3.1,0.004,1718064000,0.0591,2.02,1.678,8.635382,17.781937,11048804,11048804,,,,3725041074176,463.5,804.3,0.83946526,768.65,706.862,,,3581168058368,0.07609,2262900518,508503008,0.09694,0.17828,4901369856,221.588,3.4297886,0.738,88.01,42.74,0.6104127,3.1,1718064000,NSI,EQUITY,TATAMTRDVR.NS,TATA MOTORS DVR  A  ORD,Tata Motors Limited,760.0,203.0,203.0,203.0,203.0,3.0,hold,1,592166387712,154.522,511051988992,1120443695104,,,4437397471232,117.15,1157.912,,,,,,0.057,0.44472998,0.11517,0.097270004
NTPC.NS,,Utilities - Regulated Electric,Utilities,20074,4,7,3,5,4,86400,2,362.05,363.25,360.2,365.4,362.05,363.25,360.2,365.4,11.25,0.0309,1730332800,0.44419998,3.78,0.463,18.450026,14.166607,14278103,14278103,15593240,16179817,16179817,3528132132864,272.8,448.45,1.92102,404.712,379.6285,10.25,0.028311009,5913995378688,0.120179996,4494113853,9696669696,0.52671003,0.36284,9701999616,173.535,2.0955427,0.143,19.71,24.09,0.3233261,2.5,1730332800,NSI,EQUITY,NTPC.NS,NTPC LTD,NTPC Limited,363.65,500.0,280.0,446.2,460.0,1.76923,buy,25,78724300800,8.119,502551609344,2420094795776,0.463,0.926,1836593053696,139.959,189.407,0.04476,0.13656001,-149665693696,470758195200,0.143,-0.006,0.42235002,0.27363002,0.16645001
AXISBANK.NS,,Banks - Regional,Financial Services,104633,1,1,6,10,2,86400,2,1132.5,1133.55,1127.7,1140.9,1132.5,1133.55,1127.7,1140.9,1.0,0.00090000004,1720742400,0.0111,1.03,0.944,12.657905,10.821905,6406082,6406082,8926315,10461716,10461716,3517530505216,995.7,1339.65,5.268635,1173.083,1161.7593,1.0,0.0008830022,4878597881856,0.41832,2739610087,3094510080,0.02031,0.68888,3095600128,557.714,2.0374243,0.193,89.77,,0.009505987,1.0,1720742400,NSI,EQUITY,AXISBANK.NS,AXIS BANK LIMITED,Axis Bank Limited,1136.3,1590.0,1216.0,1363.0714,1360.0,1.53659,buy,42,892193079296,288.587,,2252174524416,,,667636072448,,216.263,0.01918,0.17764999,,-974622818304,0.188,0.102,,,0.47516
MARUTI.NS,,Auto Manufacturers,Consumer Cyclical,18228,9,9,5,5,9,86400,2,10949.85,10949.95,10920.0,11130.1,10949.85,10949.95,10920.0,11130.1,125.0,0.0113,1722556800,0.28030002,0.83,0.652,24.81391,19.796568,338158,338158,555953,506989,506989,3481761742848,9737.65,13680.0,2.3976996,11874.877,12253.564,,,3446873260032,0.09656,131416090,314403008,0.5819,0.30065,314403008,2834.796,3.9065247,-0.176,446.29,521.85,0.04479003,125.0,1722556800,NSI,EQUITY,MARUTI.NS,MARUTI SUZUKI INDIA LTD.,Maruti Suzuki India Limited,11074.2,16600.0,10800.0,13347.477,13415.5,1.80952,buy,42,36439998464,115.903,199318994944,1584000000,0.348,0.866,1452125978624,0.178,4618.617,0.086339995,0.18101,24424624128,138483007488,-0.208,0.01,0.2915,0.13726,0.09648
KOTAKBANK.NS,,Banks - Regional,Financial Services,116000,10,1,5,1,2,86400,2,1759.2,1757.0,1757.0,1773.6,1759.2,1757.0,1757.0,1773.6,2.0,0.0011,1721347200,0.0182,0.06,0.562,16.103357,16.976568,2987832,2987832,4296575,3448429,3448429,3509599338496,1543.85,1942.0,4.685128,1795.561,1766.6486,,,3819361796096,0.29495,1437265962,1988160000,0.28878,0.45523,1988610048,740.965,2.3823662,0.131,109.62,,-0.029309094,2.0,1721347200,NSI,EQUITY,KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Limited,1765.25,2300.0,1579.0,1993.825,2007.5,2.23077,buy,40,461008404480,231.873,,770709520384,,,749093584896,,376.837,0.0298,0.16479999,,-509083713536,0.13,0.211,,,0.35261002
M&M.NS,,Auto Manufacturers,Consumer Cyclical,260000,2,5,7,1,4,86400,2,2898.7,2903.0,2903.0,2991.65,2898.7,2903.0,2903.0,2991.65,21.1,0.0070999996,1720137600,0.2086,0.92,1.071,29.326677,24.193314,3542762,3542762,3591893,4035902,4035902,3555434692608,1575.0,3222.1,2.4118297,2971.947,2599.0142,,,4311212621824,0.08049,839108798,1198690048,0.22969,0.54332,1198690048,632.146,4.6921124,0.351,101.14,,0.7902043,21.1,1720137600,NSI,EQUITY,M&M.NS,MAHINDRA & MAHINDRA LTD,Mahindra & Mahindra Limited,2966.1,3700.0,2709.0,3415.0557,3430.0,1.33333,strong_buy,36,302525415424,271.257,268166807552,1192247558144,0.451,1.312,1474164948992,145.663,1322.415,0.06309,0.17017001,5433699840,-29359599616,0.349,0.102,0.40423,0.18191,0.16823
ONGC.NS,,Oil & Gas Integrated,Energy,25847,10,7,1,5,7,86400,2,252.2,253.8,252.25,258.65,252.2,253.8,252.25,258.65,18.25,0.071100004,1731974400,0.375,5.04,0.653,7.8549576,5.9717717,11473219,11473219,15661318,15160713,15160713,3229979246592,192.05,345.0,0.53465503,272.275,284.65024,12.5,0.04956384,4980667318272,0.06802,3871613464,12580299776,0.69206,0.21469,12582700032,280.175,0.91621315,-0.252,32.68,35.73,0.27047765,6.0,1731974400,NSI,EQUITY,ONGC.NS,OIL AND NATURAL GAS CORP.,Oil and Natural Gas Corporation Limited,256.7,430.0,215.0,312.3793,310.0,2.0,buy,29,433821712384,34.503,833407090688,1914893238272,0.394,0.892,6041239552000,50.462,480.218,0.0482,0.12048,-91077468160,833539145728,-0.252,0.078,0.18372999,0.13795,0.07767
TATAMOTORS.NS,,Auto Manufacturers,Consumer Cyclical,91496,4,5,8,6,7,86400,2,779.45,779.5,777.05,789.4,779.45,779.5,777.05,789.4,3.0,0.0038,1718064000,0.033299997,1.11,1.618,8.733481,10.695885,10355578,10355578,13337908,12956963,12956963,2894914650112,696.25,1179.0,0.6578443,867.728,971.73126,,,3341837926400,0.07576,1874246759,3680989952,0.44142,0.24955,3680989952,293.845,2.6764112,-0.112,90.05,,0.11458337,3.0,1718064000,NSI,EQUITY,TATAMOTORS.NS,TATA MOTORS LIMITED,Tata Motors Limited,786.45,1300.0,767.0,982.4194,968.0,2.12903,buy,31,535179984896,155.607,485882986496,1065489989632,0.491,0.939,4400607657984,95.362,1279.507,0.061079998,0.39181,118380339200,602283573248,,-0.035,0.45356,0.110410005,0.07129
ULTRACEMCO.NS,,Building Materials,Basic Materials,23670,7,9,7,8,9,86400,2,10997.8,10915.0,10915.0,11233.0,10997.8,10915.0,10915.0,11233.0,70.0,0.0062,1722297600,0.3082,0.42,0.555,49.261875,33.66619,367573,367573,295777,329184,329184,3228515696640,9086.15,12138.0,4.5559835,11226.617,10766.596,,,3346606587904,0.09246001,109112879,288204992,0.61799,0.21792999,288504992,2128.964,5.2617846,-0.36,227.4,137.04,0.2022376,70.0,1722297600,NSI,EQUITY,ULTRACEMCO.NS,ULTRATECH CEMENT LIMITED,UltraTech Cement Limited,11202.15,13750.0,6900.0,11847.308,12063.0,,none,39,65976201216,228.894,122346799104,169638494208,0.386,0.838,708631986176,27.025,2458.684,0.05631,0.11017,-11564749824,103667097600,-0.36,-0.024,0.57730997,0.17265,0.071279995
ADANIENT.NS,,Thermal Coal,Energy,8676,6,8,1,10,7,86400,2,2437.1,2464.05,2400.0,2520.0,2437.1,2464.05,2400.0,2520.0,1.3,0.0005,1718323200,0.027999999,0.65,0.879,52.91407,34.906113,8190623,8190623,2639455,11010128,11010128,2842918387712,2025.0,3743.9,2.7787101,2887.952,3059.6287,,,3689327624192,0.0541,270065271,1154179968,0.78564,0.14635,1183869952,334.151,7.371368,6.645,46.55,,-0.026884496,1.3,1718323200,NSI,EQUITY,ADANIENT.NS,ADANI ENTERPRISES LIMITED,Adani Enterprises Limited,2463.15,4710.0,3800.0,4255.0,4255.0,,none,2,66934398976,56.952,130348900352,804272472064,0.26,0.695,1023107203072,168.936,882.541,0.03809,0.1364,-170900307968,78020796416,6.41,0.004,0.48720002,0.1274,0.117589995
POWERGRID.NS,,Utilities - Regulated Electric,Utilities,8316,8,9,5,5,8,86400,2,333.65,331.35,326.5,332.5,333.65,331.35,326.5,332.5,15.75,0.0478,1731542400,0.6709,5.14,0.389,19.642218,17.756617,13885253,13885253,14911692,18433252,18433252,3065478643712,211.55,366.25,6.691455,329.65,318.1035,11.75,0.035216544,4234656088064,0.34296,4312979825,9300599808,0.51358,0.35022998,9306250240,99.026,3.326399,0.003,16.77,21.27,0.5472052,4.5,1731542400,NSI,EQUITY,POWERGRID.NS,POWER GRID CORP. LTD.,Power Grid Corporation of India Limited,329.4,426.0,232.0,339.68182,360.0,2.5,buy,22,89554296832,9.633,399302688768,1261904592896,0.567,0.812,458118397952,137.073,49.261,0.06717,0.17559999,72756363264,352457883648,0.005,0.001,0.97975,0.87161005,0.56831
TITAN.NS,,Luxury Goods,Consumer Cyclical,8680,3,7,7,6,6,86400,2,3212.35,3212.35,3212.35,3260.0,3212.35,3212.35,3212.35,3260.0,11.0,0.0034,1719446400,0.3007,0.3,0.517,88.50449,58.627926,1139506,1139506,1176307,1343900,1343900,2882009300992,3055.65,3886.95,5.2921686,3396.142,3479.9878,11.0,0.0034242843,3064925519872,0.05962,355812594,887044992,0.58638,0.20389,896705984,109.807,29.588278,-0.231,36.71,56.18,-0.06862748,11.0,1719446400,NSI,EQUITY,TITAN.NS,TITAN COMPANY LIMITED,Titan Company Limited,3249.0,5000.0,2758.0,3678.5757,3600.0,2.33333,buy,33,32280000512,36.407,48919998464,216480006144,0.186,1.312,544580009984,222.35,613.971,0.0801,0.29215,-32992499712,24259999744,-0.231,0.16,0.21975,0.089829996,0.07328
BAJAJ-AUTO.NS,,Auto Manufacturers,Consumer Cyclical,6192,7,5,7,1,5,86400,2,9013.5,9059.1,8993.0,9090.9,9013.5,9059.1,8993.0,9090.9,80.0,0.0089,1718323200,0.305,2.47,1.047,34.482212,23.923862,423020,423020,628617,552566,552566,2522718928896,5987.85,12774.0,5.024751,10580.753,9743.748,,,2492281389056,0.14682001,108649717,279257984,0.58757,0.15513,279321984,1111.31,8.12883,-0.314,261.98,171.22,0.45664096,80.0,1718323200,NSI,EQUITY,BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Bajaj Auto Limited,9033.65,14000.0,6266.0,11011.829,11446.0,3.0,hold,41,77129703424,276.688,111616999424,51185500160,0.995,1.525,502058483712,16.523,1787.351,0.16375,0.24445,48749400064,27088900096,-0.304,0.218,0.31237,0.22232,0.21651
ADANIPORTS.NS,,Marine Shipping,Industrials,3129,3,10,1,1,9,86400,2,1167.6,1175.0,1168.9,1215.6,1167.6,1175.0,1168.9,1215.6,6.0,0.005,1718323200,0.1263,0.5,0.584,25.06424,20.557308,9409628,9409628,4028953,15986115,15986115,2570674765824,858.5,1621.4,9.233766,1348.402,1391.398,,,3020889522176,0.35222,844842535,2160140032,0.59598,0.21433,2161560064,264.719,4.495522,0.399,47.48,33.42,0.3544073,6.0,1718323200,NSI,EQUITY,ADANIPORTS.NS,ADANI PORT & SEZ LTD,Adani Ports and Special Economic Zone Limited,1190.05,2000.0,1616.0,1741.4,1738.0,1.4,strong_buy,15,73401196544,33.984,166432702464,504850186240,0.716,1.136,278399385600,85.449,128.887,0.06685,0.17819999,41418551296,154786299904,0.764,0.063,0.66535,0.59782004,0.46587002
COALINDIA.NS,,Thermal Coal,Energy,228861,6,9,1,5,6,86400,2,415.2,415.3,411.0,418.0,415.2,415.3,411.0,418.0,41.25,0.0991,1730764800,0.4356,9.02,0.244,7.1118703,6.6925435,7057317,7057317,8327330,8523390,8523390,2566160646144,342.3,543.55,1.9343561,459.004,472.832,26.0,0.062620424,2281363734528,0.27193,2270666927,6162729984,0.63137,0.25457,6162729984,156.171,2.666308,-0.075,58.55,25.43,0.17394984,15.75,1730764800,NSI,EQUITY,COALINDIA.NS,COAL INDIA LTD,Coal India Limited,416.4,614.0,180.0,524.0,542.0,1.92308,buy,25,370303696896,60.117,472389713920,78161600512,1.032,1.809,1326622703616,8.053,215.284,0.10689,0.43018,115140083712,250836598784,-0.074,-0.09,0.8557,0.35608003,0.24639
WIPRO.NS,,Information Technology Services,Technology,234000,1,3,8,5,3,86400,2,572.2,575.0,571.6,580.75,572.2,575.0,571.6,580.75,1.0,0.0017,1706054400,0.0446,0.51,0.708,25.77386,22.8665,4267928,4267928,7608622,7098918,7098918,3020450693120,402.1,596.0,3.4060574,551.712,510.39075,,,2702525595648,0.13239999,1509992497,5226140160,0.72966003,0.123430006,5227049984,156.608,3.6897857,0.213,22.42,25.28,0.41821086,1.0,1706054400,NSI,EQUITY,WIPRO.NS,WIPRO LTD,Wipro Limited,577.85,700.0,425.0,534.1707,532.0,3.4878,hold,41,511609012224,97.908,166265995264,192822001664,2.564,2.693,886787997696,23.511,169.791,0.076469995,0.15557,122917126144,182718005248,0.214,-0.01,0.30152,0.18749,0.16835
